CustomerID,frequency,monetary,recency,recency_group,frequency_group
15602,9,1297.87,8,Old,Medium
15603,1,48.48,78,Old,Low
15604,1,216.39,52,Old,Low
15605,5,1198.23,36,Old,Medium
15606,9,2920.16,61,Old,Medium
15607,1,104.76,336,Old,Low
15608,4,1093.68,28,Old,Low
15609,1,298.48,184,Old,Low
15610,1,112.46,51,Old,Low
15611,13,1591.45,9,Old,High
15612,2,195.15,36,Old,Low
15615,23,10399.74,10,Old,High
15618,4,776.851,32,Old,Low
15619,1,336.4,10,Old,Low
15620,3,1553.18,56,Old,Low
15621,4,1293.03,4,Old,Low
15622,9,3709.56,43,Old,Medium
15623,1,301.03,141,Old,Low
15624,4,588.13,116,Old,Low
15625,4,1534.26,103,Old,Low
15626,2,675.8,74,Old,Low
15628,9,2870.24,4,Old,Medium
15630,2,1186.35,45,Old,Low
15632,8,3285.31,15,Old,Medium
15634,1,243.55,17,Old,Low
15636,2,724.76,89,Old,Low
15637,1,223.36,52,Old,Low
15639,1,425.32,134,Old,Low
15640,15,12515.66,4,Old,High
15641,4,1887.2,105,Old,Low
15643,3,664,191,Old,Low
15644,4,813,166,Old,Low
15645,1,612.01,18,Old,Low
15646,3,447.64,157,Old,Low
15648,2,657.35,204,Old,Low
15649,2,816,336,Old,Low
15651,3,646.3,36,Old,Low
15652,1,337.74,91,Old,Low
15653,2,877.439999999999,92,Old,Low
15654,2,922.53,9,Old,Low
15655,1,560.67,243,Old,Low
15656,4,748.5,45,Old,Low
15657,1,30,22,Old,Low
15658,5,1024.1,190,Old,Medium
15659,1,306.45,43,Old,Low
15660,9,1600.86,25,Old,Medium
15661,2,309.8,317,Old,Low
15663,1,138.14,106,Old,Low
15664,1,386.43,50,Old,Low
15665,2,2242.01,168,Old,Low
15667,1,301.32,39,Old,Low
15668,1,76.32,217,Old,Low
15669,4,684.34,40,Old,Low
15670,1,173.05,296,Old,Low
15671,7,2657.13,18,Old,Medium
15673,4,2881.02,88,Old,Low
15674,5,2446.6,73,Old,Medium
15675,3,323.69,81,Old,Low
15676,3,3435.76,18,Old,Low
15677,1,657.23,49,Old,Low
15678,1,352.7,52,Old,Low
15679,4,781.28,24,Old,Low
15680,3,1333.68,9,Old,Low
15681,5,1426.16,25,Old,Medium
15683,1,193.75,117,Old,Low
15687,9,2993.1,8,Old,Medium
15689,2,254.1,119,Old,Low
15690,2,239.76,4,Old,Low
15691,1,136.8,252,Old,Low
15692,1,191.04,28,Old,Low
15694,14,6479.4,0,Old,High
15695,2,409.98,266,Old,Low
15696,8,2736.46,33,Old,Medium
15699,1,309.65,17,Old,Low
15700,2,696.68,172,Old,Low
15701,4,1542.14,2,Old,Low
15703,1,211.5,264,Old,Low
15704,4,2293.62,140,Old,Low
15705,1,143.1,201,Old,Low
15706,4,1060.56,63,Old,Low
15707,4,945.58,35,Old,Low
15708,7,3364.24,40,Old,Medium
15709,1,133.25,283,Old,Low
15712,5,1072.36,9,Old,Medium
15713,2,356.7,143,Old,Low
15714,2,330.88,11,Old,Low
15716,4,1118.81,145,Old,Low
15717,1,150.3,234,Old,Low
15719,13,5045.61,32,Old,High
15720,1,598.73,24,Old,Low
15721,1,507.08,11,Old,Low
15722,5,2222.56,35,Old,Medium
15723,1,203.1,364,Old,Low
15724,2,218.25,201,Old,Low
15725,1,415.25,15,Old,Low
15727,7,5178.96,16,Old,Medium
15729,1,85,212,Old,Low
15730,3,1120.88,65,Old,Low
15732,2,294.12,212,Old,Low
15733,1,162.3,282,Old,Low
15734,2,1339.45,114,Old,Low
15737,8,1205.12,14,Old,Medium
15738,16,4812.42,18,Old,High
15739,1,449.12,66,Old,Low
15740,1,154.88,49,Old,Low
15743,4,784.46,16,Old,Low
15744,1,34.8,77,Old,Low
15745,4,1094.59,19,Old,Low
15746,1,196.88,134,Old,Low
15747,3,974.04,12,Old,Low
15748,1,149.31,40,Old,Low
15749,3,44534.3,235,Old,Low
15750,8,2465.48,2,Old,Medium
15752,7,2637.38,39,Old,Medium
15753,1,79.2,304,Old,Low
15754,3,458.57,51,Old,Low
15755,6,2364.25,10,Old,Medium
15756,4,532.96,61,Old,Low
15757,2,714.42,65,Old,Low
15758,1,205.25,24,Old,Low
15759,3,253.04,218,Old,Low
15762,2,583.75,65,Old,Low
15763,2,1086.92,31,Old,Low
15764,6,3279.97,88,Old,Medium
15766,1,315.06,64,Old,Low
15768,3,621.83,115,Old,Low
15769,26,56252.72,7,Old,High
15773,1,635.68,5,Old,Low
15774,1,270.8,68,Old,Low
15775,1,104.9,245,Old,Low
15776,1,241.62,133,Old,Low
15777,4,1047.11,241,Old,Low
15780,3,475.28,183,Old,Low
15781,3,345.46,25,Old,Low
15782,3,2614.74,9,Old,Low
15783,1,246.3,10,Old,Low
15785,5,2328.97,32,Old,Medium
15786,3,4932.2,46,Old,Low
15787,3,948.05,26,Old,Low
15789,1,351.3,358,Old,Low
15790,1,220.85,10,Old,Low
15791,2,1612.69,43,Old,Low
15793,3,965.61,14,Old,Low
15795,1,610.01,149,Old,Low
15796,8,2711.56,1,Old,Medium
15797,4,2207.4,113,Old,Low
15799,3,884.14,75,Old,Low
15800,2,699.08,107,Old,Low
15801,3,1063.95,46,Old,Low
15802,1,451.42,142,Old,Low
15803,1,415.82,51,Old,Low
15804,13,4206.39,0,Old,High
15805,17,5528.48,23,Old,High
15806,3,784.58,46,Old,Low
15807,3,903.9,50,Old,Low
15808,4,3734.97,306,Old,Low
15809,5,515.77,36,Old,Medium
15810,4,1391.98,78,Old,Low
15811,6,2218.62,22,Old,Medium
15812,5,1801.14,107,Old,Medium
15813,2,1303.91,207,Old,Low
15814,4,1945.33,16,Old,Low
15815,5,2100.6,63,Old,Medium
15819,4,1905.45,49,Old,Low
15820,1,206.98,319,Old,Low
15821,2,570.96,44,Old,Low
15822,2,885.47,3,Old,Low
15823,1,15,372,Old,Low
15825,1,532.94,172,Old,Low
15826,3,1654.31,56,Old,Low
15827,14,1836.09,73,Old,High
15829,2,636.14,99,Old,Low
15830,1,576,37,Old,Low
15831,3,801.76,58,Old,Low
15832,1,836.79,254,Old,Low
15834,4,2233.75,70,Old,Low
15835,4,954.09,44,Old,Low
15836,1,137.37,50,Old,Low
15837,1,391.98,64,Old,Low
15838,19,33643.08,11,Old,High
15839,3,1048.49,33,Old,Low
15840,2,355.56,58,Old,Low
15841,4,1224.06,72,Old,Low
15843,1,118.95,303,Old,Low
15844,1,130.739999999999,46,Old,Low
15845,8,3711.77,17,Old,Medium
15847,2,389.27,38,Old,Low
15850,2,238.85,19,Old,Low
15852,2,160.71,186,Old,Low
15853,1,110.8,51,Old,Low
15854,12,2974.65,4,Old,High
15855,5,712.24,136,Old,Medium
15856,27,16387.57,4,Old,High
15857,1,297,18,Old,Low
15858,5,1438.85,15,Old,Medium
15860,8,977.21,40,Old,Medium
15861,8,3165.36,12,Old,Medium
15862,4,832.88,8,Old,Low
15863,2,68.84,25,Old,Low
15864,6,1936.32,22,Old,Medium
15865,3,895.13,40,Old,Low
15866,1,230.53,101,Old,Low
15867,15,3812.64,5,Old,High
15869,2,149.64,277,Old,Low
15870,1,354.09,32,Old,Low
15872,2,360.93,14,Old,Low
15874,7,4405.88,63,Old,Medium
15877,2,493.28,1,Old,Low
15880,1,343.28,369,Old,Low
15881,5,501.39,312,Old,Medium
15882,4,516.36,198,Old,Low
15883,2,396.48,2,Old,Low
15885,3,379.35,92,Old,Low
15886,1,181.09,60,Old,Low
15888,1,168.31,80,Old,Low
15889,2,446.87,156,Old,Low
15891,1,524.52,226,Old,Low
15894,2,263.55,253,Old,Low
15895,1,179.17,149,Old,Low
15897,2,222.05,194,Old,Low
15898,5,1388.88,1,Old,Medium
15899,1,56.25,368,Old,Low
15900,1,351.11,23,Old,Low
15901,3,363.88,16,Old,Low
15903,7,5126.76,9,Old,Medium
15904,1,164.68,8,Old,Low
15906,7,1567.69,19,Old,Medium
15907,3,967.45,3,Old,Low
15909,1,191.939999999999,173,Old,Low
15910,8,1232.18,0,Old,Medium
15912,2,264.62,178,Old,Low
15916,8,1528.09,16,Old,Medium
15917,1,123.1,247,Old,Low
15918,2,334.23,190,Old,Low
15919,2,639.89,19,Old,Low
15920,4,167.5,154,Old,Low
15921,1,336.03,172,Old,Low
15922,1,369.5,373,Old,Low
15923,1,127.08,372,Old,Low
15925,1,207.15,194,Old,Low
15930,1,426.63,67,Old,Low
15932,8,2495.87,4,Old,Medium
15933,3,1107.46,21,Old,Low
15935,2,416.86,239,Old,Low
15937,1,145.35,64,Old,Low
15938,5,404.58,112,Old,Medium
15939,15,6115.01,89,Old,High
15940,1,35.8,311,Old,Low
15942,1,337.44,133,Old,Low
15944,1,325.1,276,Old,Low
15945,1,181,365,Old,Low
15947,1,1708.24,82,Old,Low
15948,2,955.24,8,Old,Low
15949,2,364.72,16,Old,Low
15950,4,1765.51,31,Old,Low
15951,2,708.22,8,Old,Low
15952,4,806.57,33,Old,Low
15953,8,1659.37999999999,15,Old,Medium
15955,14,4416.26,24,Old,High
15957,1,428.89,31,Old,Low
15958,1,104.35,74,Old,Low
15963,2,470.76,19,Old,Low
15965,4,845.64,17,Old,Low
15967,2,418.83,23,Old,Low
15969,3,666.1,2,Old,Low
15970,1,314.1,303,Old,Low
15971,12,4199.85,17,Old,High
15973,1,307.82,366,Old,Low
15974,7,3442.15,39,Old,Medium
15975,1,371.01,84,Old,Low
15976,2,430.94,165,Old,Low
15977,2,1054.73,17,Old,Low
15978,1,1098.78,77,Old,Low
15980,3,2398.86,88,Old,Low
15981,8,3408.48,24,Old,Medium
15983,4,1475.02,22,Old,Low
15984,10,2837.67,2,Old,High
15985,2,1142.42,123,Old,Low
15986,1,168.12,30,Old,Low
15987,7,1451.28,12,Old,Medium
15988,1,158.03,19,Old,Low
15990,2,792.11,44,Old,Low
15992,1,41.9899999999999,3,Old,Low
15993,7,2797.57,8,Old,Medium
15994,1,427.07,54,Old,Low
15996,6,1060.68,88,Old,Medium
15998,5,3089.97,36,Old,Medium
16000,3,12393.7,2,Old,Low
16003,5,2735.37,29,Old,Medium
16005,4,615.39,12,Old,Low
16006,1,101.4,211,Old,Low
16007,4,1701.94,47,Old,Low
16008,3,478.78,23,Old,Low
16009,4,992.71,22,Old,Low
16010,3,407.5,245,Old,Low
16011,16,3362.71,8,Old,High
16012,3,1415.29,35,Old,Low
16013,47,37130.6,3,Old,High
16014,3,662.38,37,Old,Low
16015,3,705.39,3,Old,Low
16016,8,1508.76,3,Old,Medium
16017,1,211.88,47,Old,Low
16018,2,408.9,39,Old,Low
16019,9,3786.24,46,Old,Medium
16020,3,851.01,16,Old,Low
16022,1,628.28,260,Old,Low
16023,3,719.81,46,Old,Low
16024,1,251.24,12,Old,Low
16025,1,439.659999999999,29,Old,Low
16026,1,236.09,43,Old,Low
16027,6,934.62,91,Old,Medium
16029,63,81024.84,38,Old,High
16030,1,331.24,309,Old,Low
16031,2,548.94,92,Old,Low
16033,20,8816.4,5,Old,High
16034,3,437.7,196,Old,Low
16036,2,758.92,87,Old,Low
16037,3,855.02,269,Old,Low
16038,3,471.78,7,Old,Low
16040,3,1313.55,65,Old,Low
16041,3,3166.4,30,Old,Low
16042,5,1197.27,22,Old,Medium
16043,4,773.99,37,Old,Low
16045,4,1340.7,119,Old,Low
16048,2,256.44,373,Old,Low
16049,3,1111.79,40,Old,Low
16050,1,137.9,173,Old,Low
16052,1,362.06,54,Old,Low
16053,2,1511.95,32,Old,Low
16054,1,783.9,145,Old,Low
16055,1,134.8,220,Old,Low
16056,1,664.85,45,Old,Low
16057,7,2263.12,16,Old,Medium
16059,6,1459.86,65,Old,Medium
16062,4,1153.62,9,Old,Low
16063,1,335.32,260,Old,Low
16065,1,372.09,365,Old,Low
16066,5,1521.87,16,Old,Medium
16070,2,852.15,22,Old,Low
16071,1,326.24,44,Old,Low
16072,1,584.32,288,Old,Low
16073,1,122.399999999999,297,Old,Low
16076,10,2234.73,3,Old,High
16078,1,79.2,283,Old,Low
16079,3,1352,16,Old,Low
16080,2,217.16,81,Old,Low
16081,5,2806.9,56,Old,Medium
16083,2,1317.62,100,Old,Low
16084,1,436.18,299,Old,Low
16085,5,981.51,23,Old,Medium
16086,5,1121.39,59,Old,Medium
16091,2,315.06,154,Old,Low
16092,3,817.86,114,Old,Low
16093,1,17,106,Old,Low
16094,4,1078.23,11,Old,Low
16096,1,320.62,264,Old,Low
16097,1,185.049999999999,240,Old,Low
16098,7,2005.63,87,Old,Medium
16099,3,731.9,50,Old,Low
16101,1,1290.7,70,Old,Low
16102,3,1842.14,42,Old,Low
16103,6,1429.64,7,Old,Medium
16104,1,302.36,61,Old,Low
16105,1,336.96,248,Old,Low
16106,1,108.38,65,Old,Low
16107,7,3204.16,17,Old,Medium
16108,1,842.5,84,Old,Low
16109,2,611.88,218,Old,Low
16110,3,1337.48,45,Old,Low
16112,4,195.74,143,Old,Low
16113,1,161.38,183,Old,Low
16114,1,135.75,170,Old,Low
16115,8,1667.97,9,Old,Medium
16116,1,612.78,211,Old,Low
16117,1,232.21,189,Old,Low
16119,2,423.36,8,Old,Low
16120,4,1309.14,59,Old,Low
16121,2,867.11,57,Old,Low
16122,4,684.42,73,Old,Low
16123,1,307.78,51,Old,Low
16124,1,249,317,Old,Low
16125,1,289.35,367,Old,Low
16126,4,6287.77,29,Old,Low
16127,1,656.25,39,Old,Low
16128,5,1880.22,17,Old,Medium
16131,6,3506.54,51,Old,Medium
16133,33,14589.04,3,Old,High
16134,2,618.09,21,Old,Low
16135,1,517.55,262,Old,Low
16136,3,709.38,59,Old,Low
16139,3,635.41,18,Old,Low
16140,2,725.18,65,Old,Low
16141,1,620.4,88,Old,Low
16142,1,535.34,249,Old,Low
16143,6,2424.94,3,Old,Medium
16144,1,175.2,246,Old,Low
16145,11,3799.49,8,Old,High
16146,3,734.13,157,Old,Low
16147,1,375,133,Old,Low
16148,1,76.32,296,Old,Low
16149,2,280.52,4,Old,Low
16150,5,2053.02,42,Old,Medium
16152,1,1829.04,268,Old,Low
16153,5,1824.23,49,Old,Medium
16156,9,3122.04,8,Old,Medium
16157,3,656.69,15,Old,Low
16159,1,348.2,281,Old,Low
16160,2,1025.44,65,Old,Low
16161,19,5575.56,1,Old,High
16162,1,37.4,252,Old,Low
16163,2,856.6,232,Old,Low
16164,3,822.48,17,Old,Low
16168,27,3787.6,10,Old,High
16169,4,1822.97,8,Old,Low
16170,6,1885.05,50,Old,Medium
16171,1,73.2,59,Old,Low
16172,5,1140.21,95,Old,Medium
16173,6,1418.32,15,Old,Medium
16174,3,1009.55,126,Old,Low
16175,4,1037.59,94,Old,Low
16177,1,331.95,50,Old,Low
16178,1,197.9,138,Old,Low
16179,1,215.83,60,Old,Low
16180,8,10254.18,100,Old,Medium
16181,1,305.54,73,Old,Low
16182,4,6617.65,72,Old,Low
16183,1,338.71,67,Old,Low
16184,6,1158.79,64,Old,Medium
16185,2,529.41,16,Old,Low
16186,12,4006.94,22,Old,High
16187,15,6911.44,31,Old,High
16188,4,981.86,44,Old,Low
16189,2,215.48,15,Old,Low
16190,1,215.08,40,Old,Low
16191,13,5180.52,2,Old,High
16193,1,314.45,236,Old,Low
16198,1,400.681,75,Old,Low
16200,2,1080.62,4,Old,Low
16201,4,1863.47,3,Old,Low
16202,1,365.27,360,Old,Low
16203,4,592.9,58,Old,Low
16204,1,405.71,23,Old,Low
16205,4,761.38,30,Old,Low
16206,4,537.06,54,Old,Low
16207,1,394.38,25,Old,Low
16208,2,664.26,44,Old,Low
16209,5,2262.62,88,Old,Medium
16210,18,21086.3,1,Old,High
16211,1,547.02,88,Old,Low
16212,2,690.34,19,Old,Low
16213,1,159,78,Old,Low
16214,3,1062.75,170,Old,Low
16215,1,242.35,80,Old,Low
16216,1,914.93,267,Old,Low
16217,2,304.25,235,Old,Low
16218,7,3084.68,29,Old,Medium
16221,3,864.86,36,Old,Low
16222,1,846.72,318,Old,Low
16224,4,1295.3,57,Old,Low
16225,5,1096.32,44,Old,Medium
16226,3,255.12,203,Old,Low
16227,1,314.22,225,Old,Low
16229,2,1010.6,87,Old,Low
16230,2,542.03,189,Old,Low
16232,4,990.88,43,Old,Low
16233,3,536.68,71,Old,Low
16235,5,867.31,40,Old,Medium
16236,1,432.2,78,Old,Low
16239,2,414.2,56,Old,Low
16240,2,3718.8,24,Old,Low
16241,13,2607.87,9,Old,High
16242,7,3603.21,8,Old,Medium
16243,2,409.1,33,Old,Low
16244,2,1522.75,211,Old,Low
16245,3,1413.66,23,Old,Low
16247,1,114.56,170,Old,Low
16248,1,152.94,61,Old,Low
16249,5,1800.07,52,Old,Medium
16250,2,389.44,261,Old,Low
16253,2,3683.86,66,Old,Low
16255,8,2619.91,16,Old,Medium
16256,1,752.43,266,Old,Low
16257,1,46.95,176,Old,Low
16258,5,5203.51,45,Old,Medium
16260,1,1035.45,50,Old,Low
16261,4,746.83,17,Old,Low
16265,9,5447,9,Old,Medium
16266,7,861.89,73,Old,Medium
16268,2,667.65,71,Old,Low
16270,1,1141.24,353,Old,Low
16271,5,1429.24,2,Old,Medium
16272,1,411.7,116,Old,Low
16274,1,357.95,373,Old,Low
16275,1,559.87,196,Old,Low
16276,1,810.6,176,Old,Low
16278,1,566.38,100,Old,Low
16279,3,1509.58,21,Old,Low
16281,1,2062.06,72,Old,Low
16282,1,168.3,339,Old,Low
16283,5,1570.81,5,Old,Medium
16284,2,823.97,31,Old,Low
16287,1,142.5,169,Old,Low
16292,1,302.25,121,Old,Low
16293,10,2248.99,21,Old,High
16295,4,1328.55,9,Old,Low
16297,1,301.9,268,Old,Low
16298,3,598.2,22,Old,Low
16302,1,233.22,126,Old,Low
16303,3,5360.63,25,Old,Low
16305,1,361.219999999999,138,Old,Low
16306,6,632.27,213,Old,Medium
16308,4,2560,37,Old,Low
16309,2,706.57,106,Old,Low
16311,2,616.26,17,Old,Low
16313,2,274.15,3,Old,Low
16315,1,226.37,330,Old,Low
16316,8,2938.91,64,Old,Medium
16317,3,1341.65,119,Old,Low
16318,1,328.15,35,Old,Low
16319,1,404.4,217,Old,Low
16320,2,1038.46,172,Old,Low
16321,5,373.65,72,Old,Medium
16322,2,326.75,1,Old,Low
16323,1,207.5,196,Old,Low
16324,3,428.68,128,Old,Low
16325,3,594.24,46,Old,Low
16326,14,3110.96,5,Old,High
16327,6,3844.22,14,Old,Medium
16330,3,251.91,17,Old,Low
16332,7,1593.2,28,Old,Medium
16333,22,26626.8,7,Old,High
16337,1,151.05,36,Old,Low
16338,1,214.8,157,Old,Low
16339,1,109.95,284,Old,Low
16340,1,549.07,107,Old,Low
16341,4,1971.87,24,Old,Low
16342,4,322.41,75,Old,Low
16343,2,370.48,16,Old,Low
16344,1,101.1,158,Old,Low
16345,1,575.41,44,Old,Low
16347,2,887.65,11,Old,Low
16348,7,1469.45,32,Old,Medium
16349,1,53.5,290,Old,Low
16350,4,1116.47,21,Old,Low
16351,1,153.9,332,Old,Low
16352,2,494.44,17,Old,Low
16353,23,6675.71,3,Old,High
16354,2,395.8,63,Old,Low
16356,3,211.77,197,Old,Low
16357,3,658.88,33,Old,Low
16358,4,2027.5,1,Old,Low
16359,9,1750.92,7,Old,Medium
16360,6,3512.53,4,Old,Medium
16361,4,896.66,9,Old,Low
16362,5,734.77,32,Old,Medium
16363,1,109.36,53,Old,Low
16364,2,707.04,11,Old,Low
16365,9,1540.42,17,Old,Medium
16366,1,327.3,18,Old,Low
16367,2,804.49,37,Old,Low
16368,2,497.43,2,Old,Low
16369,3,1553.66,18,Old,Low
16370,4,1320.56,82,Old,Low
16372,2,367.93,33,Old,Low
16374,2,473.03,66,Old,Low
16376,2,987.01,8,Old,Low
16377,1,676.2,267,Old,Low
16378,3,362.95,247,Old,Low
16379,4,2157.4,4,Old,Low
16380,1,1780.59,61,Old,Low
16383,2,668.36,74,Old,Low
16384,2,584.5,89,Old,Low
16385,3,555.89,60,Old,Low
16386,2,317.2,28,Old,Low
16387,1,94.36,322,Old,Low
16389,4,1382.07,53,Old,Low
16392,1,221.19,269,Old,Low
16393,13,3046.21,2,Old,High
16394,5,1555.34,56,Old,Medium
16395,5,1486.9,60,Old,Medium
16398,2,1705.8,154,Old,Low
16399,2,408.57,19,Old,Low
16400,1,303.93,94,Old,Low
16401,12,4098.32,1,Old,High
16402,2,299.6,264,Old,Low
16403,1,177.5,312,Old,Low
16404,1,443.05,70,Old,Low
16405,2,167.25,302,Old,Low
16406,1,163.07,18,Old,Low
16407,10,2126.93,12,Old,High
16409,5,2028.88,36,Old,Medium
16411,2,214.65,19,Old,Low
16412,1,151.83,53,Old,Low
16413,1,262.2,56,Old,Low
16414,2,126.25,21,Old,Low
16415,1,210.35,44,Old,Low
16416,3,1051.4,26,Old,Low
16418,3,675.27,44,Old,Low
16419,6,972.23,112,Old,Medium
16422,51,34684.4,17,Old,High
16423,1,346.12,24,Old,Low
16424,1,133.56,191,Old,Low
16425,1,302.7,302,Old,Low
16426,10,1908.25,2,Old,High
16427,2,241.06,263,Old,Low
16429,1,284.55,106,Old,Low
16430,1,300.85,57,Old,Low
16431,3,642.81,213,Old,Low
16432,1,287.4,64,Old,Low
16433,1,184.26,28,Old,Low
16434,7,1522.25,29,Old,Medium
16438,5,798.35,5,Old,Medium
16440,5,3640.67,7,Old,Medium
16441,2,381.2,67,Old,Low
16442,3,616.79,1,Old,Low
16444,4,654.67,46,Old,Low
16445,1,230.51,33,Old,Low
16446,2,168472.5,0,Old,Low
16447,1,259.01,135,Old,Low
16448,1,188.89,198,Old,Low
16449,2,707.69,197,Old,Low
16450,1,311.92,149,Old,Low
16451,1,266.97,87,Old,Low
16454,2,6.9,44,Old,Low
16455,7,1841.18,63,Old,Medium
16456,5,2158.37,99,Old,Medium
16457,1,208.36,218,Old,Low
16458,18,3482.74,2,Old,High
16460,3,814.72,28,Old,Low
16461,1,151.42,177,Old,Low
16462,3,136,73,Old,Low
16463,4,1422.4,21,Old,Low
16464,3,1314.68,19,Old,Low
16466,7,1603.46,33,Old,Medium
16468,1,74.9,74,Old,Low
16469,4,650.43,23,Old,Low
16470,4,762.39,51,Old,Low
16471,1,223.95,274,Old,Low
16473,3,316.11,164,Old,Low
16474,7,1871.5,7,Old,Medium
16475,4,544.3,88,Old,Low
16477,7,2494.46,63,Old,Medium
16478,3,331,25,Old,Low
16479,2,300.83,10,Old,Low
16480,1,769.29,75,Old,Low
16482,1,220.62,15,Old,Low
16483,1,139.35,192,Old,Low
16484,2,404.3,173,Old,Low
16485,1,363.65,77,Old,Low
16488,3,498.8,33,Old,Low
16491,1,731.5,46,Old,Low
16493,4,1351.63,79,Old,Low
16494,1,826.53,296,Old,Low
16495,3,684.41,3,Old,Low
16496,3,1599.52,8,Old,Low
16497,6,2965.69,49,Old,Medium
16498,2,100.97,161,Old,Low
16499,2,365.45,360,Old,Low
16500,6,400.86,4,Old,Medium
16503,4,1431.93,106,Old,Low
16504,1,484.38,25,Old,Low
16505,1,777.6,31,Old,Low
16506,2,90.3,19,Old,Low
16509,1,363.7,296,Old,Low
16510,1,248.1,372,Old,Low
16511,3,950.26,21,Old,Low
16513,4,874.59,4,Old,Low
16515,5,1627.13,52,Old,Medium
16516,1,101.7,30,Old,Low
16517,1,162.7,277,Old,Low
16518,2,484.32,61,Old,Low
16519,2,215.079999999999,25,Old,Low
16520,3,1046.57,186,Old,Low
16523,21,9418.47,1,Old,High
16525,26,13027.45,2,Old,High
16526,1,290.36,171,Old,Low
16527,1,228.06,81,Old,Low
16528,1,244.41,3,Old,Low
16529,1,455.25,190,Old,Low
16531,7,1244.59,22,Old,Medium
16532,3,6748.8,17,Old,Low
16533,3,1095.56,19,Old,Low
16535,1,593.75,5,Old,Low
16536,1,548.97,110,Old,Low
16539,4,1388.81,2,Old,Low
16542,1,119.62,53,Old,Low
16545,1,339.3,164,Old,Low
16546,2,787.15,290,Old,Low
16549,10,4154.64,10,Old,High
16550,5,2298.97,108,Old,Medium
16551,3,922.12,95,Old,Low
16552,2,379.73,242,Old,Low
16553,12,5719.82,163,Old,High
16554,3,837.1,42,Old,Low
16555,2,285.89,35,Old,Low
16556,7,3313.79,66,Old,Medium
16557,2,281.85,24,Old,Low
16558,20,8338.49,0,Old,High
16560,2,841.41,26,Old,Low
16561,2,511.12,5,Old,Low
16563,1,1077.74,53,Old,Low
16565,1,173.7,364,Old,Low
16566,5,614.66,15,Old,Medium
16567,2,865.6,194,Old,Low
16569,1,124.2,3,Old,Low
16570,10,3738.4,15,Old,High
16571,3,1421.69,26,Old,Low
16572,3,1009.6,127,Old,Low
16573,2,663.61,84,Old,Low
16574,1,451.44,71,Old,Low
16581,1,105.84,182,Old,Low
16582,1,313.62,113,Old,Low
16583,1,233.45,373,Old,Low
16584,2,936.08,80,Old,Low
16586,1,463.95,248,Old,Low
16587,1,225.15,232,Old,Low
16589,3,459.24,71,Old,Low
16591,1,213.5,68,Old,Low
16592,16,4113.68,4,Old,High
16593,3,330.03,50,Old,Low
16594,1,181.09,75,Old,Low
16595,1,360.16,61,Old,Low
16596,2,250.15,15,Old,Low
16597,1,90.04,4,Old,Low
16598,1,145.049999999999,285,Old,Low
16600,6,813.52,4,Old,Medium
16601,1,244.8,40,Old,Low
16602,1,528.08,36,Old,Low
16603,2,482.47,74,Old,Low
16607,14,3347.71,17,Old,High
16609,7,5493.46,15,Old,Medium
16610,1,75.66,219,Old,Low
16611,1,129.49,186,Old,Low
16612,4,1187.66,32,Old,Low
16613,1,618.59,70,Old,Low
16614,1,506.19,182,Old,Low
16616,2,500.42,15,Old,Low
16617,1,151.85,235,Old,Low
16618,5,2647.59,31,Old,Medium
16619,1,226.21,263,Old,Low
16620,2,178.96,3,Old,Low
16621,4,813.48,51,Old,Low
16623,1,129.45,245,Old,Low
16624,2,810.569999999999,80,Old,Low
16625,1,333.08,274,Old,Low
16626,17,4413.1,0,Old,High
16627,1,322.8,79,Old,Low
16628,5,2188.05,29,Old,Medium
16629,2,417.73,73,Old,Low
16633,6,2883.1,17,Old,Medium
16634,2,217.9,222,Old,Low
16637,4,1154.47,32,Old,Low
16638,10,1680.72,22,Old,High
16639,3,1257.51,31,Old,Low
16641,1,231.1,105,Old,Low
16642,2,688.33,4,Old,Low
16643,1,487.51,245,Old,Low
16644,2,833.78,177,Old,Low
16647,2,214.06,169,Old,Low
16648,1,290.659999999999,42,Old,Low
16650,1,518.42,71,Old,Low
16652,7,6773.97,58,Old,Medium
16653,2,1212.66,16,Old,Low
16654,4,601.27,141,Old,Low
16655,6,3794.52,17,Old,Medium
16656,15,8625.8,22,Old,High
16657,4,933.62,9,Old,Low
16658,1,123.24,368,Old,Low
16659,1,39.12,189,Old,Low
16660,4,1267.64999999999,16,Old,Low
16665,1,135.4,362,Old,Low
16666,1,118.98,19,Old,Low
16667,2,570.13,68,Old,Low
16668,6,306.719999999999,15,Old,Medium
16669,3,1374.87,23,Old,Low
16670,11,4095.9,16,Old,High
16671,3,1692.27,28,Old,Low
16672,20,8134.94,2,Old,High
16674,2,319.61,54,Old,Low
16676,4,1592.12,33,Old,Low
16678,12,3109.99,2,Old,High
16679,1,129.75,366,Old,Low
16680,1,183.7,43,Old,Low
16681,6,1770.34,72,Old,Medium
16682,5,1028,4,Old,Medium
16684,28,66653.56,4,Old,High
16685,2,324.24,61,Old,Low
16686,7,3062.83,47,Old,Medium
16688,4,1260.86,1,Old,Low
16689,2,422.599999999999,75,Old,Low
16690,2,225.579999999999,72,Old,Low
16692,2,1276,256,Old,Low
16693,2,482.01,68,Old,Low
16696,4,657.9,135,Old,Low
16697,1,112.75,241,Old,Low
16698,2,1998,226,Old,Low
16700,13,5076.55,8,Old,High
16701,13,5398.3,8,Old,High
16705,20,14034.99,0,Old,High
16706,3,531.35,37,Old,Low
